order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,delivery_discount,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer,discounted_delivery
ORD358741,ID0589450215,2022-02-12,Nickolson,"[('Candle Inferno', 2), ('Thunder line', 1), ('Universe Note', 1)]",6490,95.82,-37.8094878,144.9722515,0,Summer,True,1.04123,so far so good very good. thank you,True,95.82
ORD260422,ID0384013628,2022-07-31,Bakers,"[('Lucent 330S', 1), ('Universe Note', 1), ('Toshika 750', 2)]",13320,47.887,-37.801049,144.98937,25,Winter,True,1.1215,"after less than tow months, the mobile is two ... after less than tow months , the mobile is two hot, and gives me notification that is calling itself which leads to close the programme that i am working with, i can't put it in my ears because of its heat.",False,63.849333333333334
ORD359549,ID0035523904,2022-10-02,Thompson,"[('iStream', 2), ('Lucent 330S', 2)]",2760,40.214,-37.8019675,144.9540731,50,Spring,False,1.34152,runs like a champ no issues whatsoever at least not yet i notice a lot of folks complain about this cell phone well let me tell ya this thing is flawless! runs like a champ no issues whatsoever at least not yet.,True,80.428
ORD156733,ID0781082267,2022-01-12,Bakers,"[('Olivia x460', 2), ('Universe Note', 2)]",9350,108.069,-37.8228581,145.0141013,0,Summer,True,2.19165,four stars everything ok!!!,True,108.069
ORD358301,ID6167418087,2022-01-21,Nickolson,"[('Thunder line', 2), ('Candle Inferno', 1)]",4790,93.912,-37.811487,144.97242830000005,0,Summer,True,0.83072,money better spent elsewhere not completely unlocked,True,93.912
ORD304257,ID0144699879,2022-01-30,Nickolson,"[('Universe Note', 2), ('Candle Inferno', 2)]",7760,56.275,-37.8191764,144.95783269999995,25,Summer,False,1.03248,works fine. not a fan of the glass on both ... works fine. not a fan of the glass on both sides it makes the phone hard to hold on to. a case is highly recommended.,True,75.03333333333333
ORD248430,ID1479930074,2022-02-15,Thompson,"[('Olivia x460', 1), ('Toshika 750', 1)]",5545,58.027,-37.8211434,144.9548976,25,Summer,False,1.16746,"five stars excellent phone. it arrived on time, packaged nicely, and is exactly what i had hoped for.",True,77.36933333333333
ORD416900,ID0448103595,2022-12-06,Thompson,"[('Olivia x460', 1), ('iStream', 2), ('Toshika 750', 1), ('Lucent 330S', 2)]",8305,29.783,-37.8148679,144.9350931,50,Summer,False,1.08113,fraudulent non-functional phones do not purchase this phone its a fraud and totally non functioning phone. the phone came with scratches and the battery life is crap. why are we being sold dead useless phones. very upsetting to have to pay for a product that does not function as required and is in bad shape.,False,59.566
ORD358698,ID3146808102,2022-11-29,Nickolson,"[('Toshika 750', 2), ('Thunder line', 2), ('Lucent 330S', 1), ('pearTV', 2)]",26850,49.092,-37.8099078,144.97957680000005,25,Spring,False,1.30863,used my old olivia charger n it works fine. battery life is ridiculous second charge in mere ... got the phone on the 18th dec and by the 19th the charger is not registering.....used my old olivia charger n it works fine. battery life is ridiculous second charge in mere hours,False,65.456
ORD129633,ID1463656467,2022-02-21,Bakers,"[('Universe Note', 2), ('Thunder line', 1), ('Olivia x460', 1), ('Alcon 10', 2)]",28205,71.119,-37.8185672,144.99915149999995,25,Summer,True,1.01446,lucent g6 llego todo perfecto,True,94.82533333333333
ORD269709,ID0207078696,2022-10-30,Bakers,"[('Toshika 750', 1), ('pearTV', 2), ('Candle Inferno', 1), ('Olivia x460', 1)]",18595,65.52,-37.82377260000001,145.0157724,25,Spring,False,2.36948,"this phone works on ting. this phone works great on ting, which is what i bought it for. it has text messaging and three games included. there's no camera or web browser, which is fine by me. the phone calls sound loud and i haven't received any complaints about how i sound.",True,87.36
ORD164480,ID0664380202,2022-02-15,Nickolson,"[('Universe Note', 1), ('Olivia x460', 2), ('iStream', 1), ('iAssist Line', 1)]",8275,53.212,-37.8196115,144.9688632,25,Summer,True,0.1283,battery life sucked. less than a year later and i had ... phone never worked properly from day one!!! battery life sucked. less than a year later and i had to replace it!!!,False,70.94933333333334
ORD150981,ID0581701516,2022-11-05,Thompson,"[('iStream', 1), ('Candle Inferno', 1), ('Olivia x460', 1), ('pearTV', 2)]",14425,91.934,-37.8071185,144.9309042,0,Spring,True,1.55027,awful servis the item received with defective charger.,False,91.934
ORD097841,ID1725216333,2022-08-30,Thompson,"[('Lucent 330S', 1), ('Thunder line', 2), ('iAssist Line', 2), ('Alcon 10', 1)]",18990,71.011,-37.8010997,144.9607876,0,Winter,False,1.7651,i love to read and this tablet work great for my needs.,True,71.011
ORD320648,ID0030287459,2022-07-13,Bakers,"[('iAssist Line', 2), ('iStream', 1), ('Universe Note', 2)]",11500,56.654,-37.80034860000001,144.97813100000005,0,Winter,False,1.84811,refurbished!!! - not new as advertised refurbished!!! - not new as advertised,False,56.654
ORD121423,ID0356215152,2022-03-11,Nickolson,"[('Thunder line', 1), ('Candle Inferno', 2), ('Universe Note', 1)]",6490,41.642,-37.8041735,144.96436609999995,50,Autumn,True,1.66886,perfect perfect! if you buy the brand new s8+ than you should have no issues with the phone.,True,83.284
ORD034901,ID5902824189,2022-10-11,Nickolson,"[('iStream', 1), ('iAssist Line', 2), ('Alcon 10', 1)]",13550,73.601,-37.8148868,144.9647378,25,Spring,True,0.59122,love it great phone been using it 6 months now with no problem. very good gaming phone,True,98.13466666666666
ORD445868,ID0493053630,2022-12-29,Bakers,"[('Candle Inferno', 1), ('Toshika 750', 1), ('Universe Note', 2), ('Alcon 10', 1)]",20600,74.801,-37.8038474,144.9879446,0,Summer,False,0.93769,great looking and has all the bells great looking and has all the bells... carbon fiber is the look. it does put all sign ins all over the thing even if not linked if you have security issues. but all newer phones do this. comprende aqui,True,74.801
ORD304917,ID0571731180,2022-05-31,Thompson,"[('iAssist Line', 2), ('Olivia x460', 2), ('Universe Note', 2), ('Candle Inferno', 1)]",14230,60.826,-37.8242325,144.9438579,25,Autumn,True,1.31736,love better than expected. really good phone. the cameras ate really good and it runs well haven't had any issues with it so far. only complaint is that it charges slow but that could just be my charger.,True,81.10133333333333
ORD153383,ID2191736653,2022-08-08,Nickolson,"[('iStream', 2), ('Toshika 750', 2), ('Alcon 10', 1), ('Olivia x460', 1)]",19115,49.378,-37.8235722,144.9560719,25,Winter,False,1.30836,"five stars my mother is happy, that's all that matters!",True,65.83733333333333
ORD217482,ID4518401169,2022-02-02,Thompson,"[('Toshika 750', 1), ('iStream', 2), ('Olivia x460', 1)]",5845,52.715,-37.8072367,144.9495695,25,Summer,False,0.6439,very satisfied very satisfied,True,70.28666666666668
ORD001068,ID0934024695,2022-04-10,Bakers,"[('Alcon 10', 1), ('Universe Note', 1)]",12400,49.824,-37.80453410000001,144.98756519999995,25,Autumn,False,0.90793,bought this for my niece and she loves it. very easy to use from what she tells me!,True,66.432
ORD052312,ID0575570540,2022-06-04,Bakers,"[('Olivia x460', 2), ('iStream', 1), ('Candle Inferno', 2)]",3460,70.01,-37.8247008,144.988456,0,Winter,False,1.74197,good for the money but archaic if you're buying a phone for your young child just to keep in contact this would be nice. however it's not very sophisticated for an adult and lacks some basic features that i liked on my previous phone that's a later model than this one.,True,70.01
ORD375364,ID1879021170,2022-04-16,Bakers,"[('iStream', 1), ('Olivia x460', 2)]",2600,60.13,-37.8138149,144.982929,25,Autumn,True,1.16248,durability good cuality,True,80.17333333333333
ORD459588,ID6167440961,2022-06-25,Nickolson,"[('pearTV', 2), ('Universe Note', 2)]",19520,63.158,-37.815967,144.9636436,0,Winter,False,0.59619,perfect item.. perfect i have it for almost 1year and never a si for issue.. perfect condition like new.. thank you,True,63.158
ORD102852,ID1283637407,2022-11-15,Thompson,"[('pearTV', 2), ('iAssist Line', 2), ('Olivia x460', 1)]",18295,105.908,-37.802124,144.9569967,0,Spring,True,1.46334,five stars great !!!!!!! no complaints !!!!,True,105.908
ORD278445,ID0634783441,2022-12-24,Thompson,"[('Candle Inferno', 2), ('Toshika 750', 2), ('Universe Note', 2), ('Thunder line', 1)]",18580,73.219,-37.81276670000001,144.9382388,0,Summer,False,0.77661,"great value for the money i love this cellphone, it is a very good option for the money. i used to have the note 3 pro and i changed it for this one, they are very similar. good choice",True,73.219
ORD373214,ID0367849099,2022-02-02,Nickolson,"[('Lucent 330S', 1), ('Toshika 750', 2)]",9870,62.222,-37.80155870000001,144.9643303,25,Summer,False,1.95122,"insaine battery life amazing phone it works great with sprint, just ask them to give you a sim card. very bright and the battery is amazing. i can go though a whole day and end on 50%",True,82.96266666666666
ORD158189,ID0501019028,2022-03-24,Nickolson,"[('Universe Note', 1), ('Olivia x460', 2), ('pearTV', 2), ('Candle Inferno', 2)]",19380,66.319,-37.80468870000001,144.9728869,0,Autumn,False,1.57556,"so far,,,,,so good so so good,,,,, ask me again in june......",True,66.319
ORD348462,ID1833120526,2022-02-08,Thompson,"[('Alcon 10', 1), ('Toshika 750', 1), ('iStream', 2)]",13570,75.486,-37.7996794,144.95494330000002,25,Summer,True,1.60368,"love this phone! i absolutely love this phone! you can download music, it has google play with tons of free apps, lots of storage space, big screen, it does screen shots, and its the perfect size!",True,100.64800000000001
ORD445739,ID0103301632,2022-01-23,Nickolson,"[('Universe Note', 1), ('pearTV', 2)]",16070,43.785,-37.8160743,144.96186719999997,25,Summer,False,0.73164,battery life was poor disnt fix it right,False,58.379999999999995
ORD467678,ID0767667826,2022-11-18,Nickolson,"[('Universe Note', 2), ('Thunder line', 1), ('pearTV', 1)]",15390,40.221,-37.80739570000001,144.9709222,50,Spring,False,1.25249,good cellphone i bought this to my sister she love it,True,80.442
ORD185749,ID1492169348,2022-10-25,Thompson,"[('Alcon 10', 1), ('Universe Note', 2)]",15850,43.688,-37.8003784,144.9639538,50,Spring,False,2.01951,rugged. no case needed awesome product! xiaomi knows how to work things :) i love the plastic borders; it makes the phone much more resistant to screen cracking. check out some youtube vidoes of drop tests on this phone!,True,87.376
ORD384015,ID0370750446,2022-09-07,Bakers,"[('Olivia x460', 2), ('iAssist Line', 2), ('Alcon 10', 1), ('Thunder line', 1)]",18030,37.701,-37.8144877,144.98809730000005,50,Spring,False,0.8023,great phone! my first smart phone and it was much easier to use than expected. the battery life is marvelous.,True,75.402
ORD319783,ID0313278044,2022-04-28,Nickolson,"[('Thunder line', 1), ('Candle Inferno', 2)]",3040,50.437,-37.8094362,144.9630427,25,Autumn,False,1.1692,it’s like new phone! great product work like a new phone,True,67.24933333333333
ORD493146,ID0031477171,2022-09-13,Bakers,"[('Toshika 750', 2), ('iStream', 1), ('Thunder line', 2)]",13150,103.767,-37.7998519,144.993109,0,Spring,True,1.14456,another great product!! excellent condition!!,True,103.767
ORD060537,ID0358732435,2022-01-15,Nickolson,"[('iStream', 1), ('iAssist Line', 2), ('Thunder line', 1), ('Candle Inferno', 2)]",7640,62.47,-37.8187564,144.98421509999997,25,Summer,True,1.28962,"im shocked everything was perfect for a day but now there are harsh horizontal lines across the screen that wont leave, otherwise its functioning like a dream. i didnt kick out 300$ for a phone in worse condition than the one i had prior.",False,83.29333333333334
ORD163668,ID0591427998,2022-12-13,Nickolson,"[('Olivia x460', 1), ('Toshika 750', 2), ('iStream', 2)]",10165,45.335,-37.818926,144.9624821,50,Summer,True,0.6227,five stars this is a great phone but you need a portable charger for more use than 6 hours.,True,90.67
ORD477181,ID0457775792,2022-03-31,Thompson,"[('Toshika 750', 1), ('Lucent 330S', 1), ('Olivia x460', 2), ('Thunder line', 1)]",10180,67.511,-37.8241564,144.94936830000003,0,Autumn,False,1.29417,"love it. love this phone, fast for very good for the price.",True,67.511
ORD452008,ID3106293107,2022-08-02,Thompson,"[('Lucent 330S', 1), ('Alcon 10', 1)]",10180,60.462,-37.8062681,144.93265300000004,25,Winter,True,1.45456,... was kind of damaged but the phone was in good overall condition the screen was kind of damaged but the phone was in good overall condition.,True,80.616
ORD431557,ID2491032726,2022-07-26,Bakers,"[('Universe Note', 1), ('pearTV', 1), ('Alcon 10', 2), ('Olivia x460', 1)]",28885,33.548,-37.8054465,144.9844987,50,Winter,False,1.07125,great phone! great phone at much less than universe s10 price. great battery life.,True,67.096
ORD323657,ID0639368395,2022-01-11,Thompson,"[('Thunder line', 1), ('iAssist Line', 1)]",4405,38.41,-37.82078170000001,144.95547340000005,50,Summer,False,1.16659,nice it is what i need,True,76.82
ORD145893,ID3204395238,2022-05-10,Thompson,"[('Thunder line', 2), ('Universe Note', 1)]",7810,32.569,-37.8070767,144.9487011,50,Autumn,False,0.63931,i bought this wanting for books comics and movies and it has not disappoint ever since,True,65.138
ORD376835,ID0214124364,2022-01-02,Bakers,"[('iStream', 2), ('Alcon 10', 2), ('Toshika 750', 1)]",22520,51.763,-37.8094529,145.016066,50,Summer,True,1.83327,it is take long to charge this phone is amazingly working fine thanks 🥳🥳🥳,True,103.526
ORD304594,ID0282825815,2022-03-11,Thompson,"[('Thunder line', 1), ('Olivia x460', 1), ('Lucent 330S', 1)]",4635,41.062,-37.8011765,144.9518883,50,Autumn,True,1.34815,five stars love this phone! !,True,82.124
ORD223720,ID0127638288,2022-12-13,Thompson,"[('Olivia x460', 2), ('Universe Note', 2), ('Candle Inferno', 1), ('iAssist Line', 1)]",12005,74.452,-37.8095852,144.9467296,0,Summer,True,0.34504,"i just received an empty box it was supported to be the thanksgiving present for my wife. however, what i received is a box already opened by someone else. the phone is missing. so disappointing!!!",False,74.452
ORD438282,ID2089593079,2022-01-07,Bakers,"[('Universe Note', 1), ('iStream', 1), ('Olivia x460', 1), ('iAssist Line', 2)]",9275,49.592,-37.8124079,145.0096948,50,Summer,True,1.29995,"went in to look at the 10' candle inferno and couldn't resist the price on this one. there wasn't a big enough size difference to justify spending more than 200.00 for the 10 inch. this has been a great device so far. battery life, ease of use, etc",True,99.184
ORD426995,ID0277089909,2022-12-05,Nickolson,"[('iStream', 1), ('Thunder line', 2)]",4510,78.53,-37.8075185,144.9706725,0,Summer,False,1.23694,excelente....me llego antes de la fecha prevista lo compre y me salio super bien buena compra... y me llego antes de la fecha excelente compra,True,78.53
ORD132467,ID0664378464,2022-10-07,Nickolson,"[('Candle Inferno', 1), ('iStream', 1)]",580,41.564,-37.8201199,144.9669823,50,Spring,True,0.28255,two stars to expensive for a small battery and weird buttons.,False,83.128
ORD213335,ID0579486160,2022-06-25,Thompson,"[('Toshika 750', 1), ('Candle Inferno', 2), ('iStream', 1), ('iAssist Line', 1)]",7555,37.169,-37.815112,144.94963230000005,50,Winter,True,0.35287,it just works phone was shipped quickly and works perfectly.,True,74.338
ORD073498,ID0560985140,2022-09-01,Thompson,"[('pearTV', 1), ('Olivia x460', 2), ('Universe Note', 2)]",15660,97.98,-37.81754829999999,144.9465439,0,Spring,True,0.54464,amazing! amazing phone!,True,97.98
ORD090265,ID5002594950,2022-01-10,Thompson,"[('Candle Inferno', 2), ('Thunder line', 1)]",3040,51.864,-37.81224320000001,144.9524053,25,Summer,False,0.47173,very nice phone the phone is good the only thing is that did not work with the company i have.,True,69.152
ORD206206,ID2978797397,2022-04-05,Bakers,"[('Alcon 10', 1), ('pearTV', 2), ('iAssist Line', 1), ('Candle Inferno', 2)]",24655,52.637,-37.8116287,145.0115724,0,Autumn,False,1.4485,one star i did not like it because it did not work,False,52.637
ORD075684,ID4740822029,2022-07-03,Thompson,"[('pearTV', 1), ('Alcon 10', 2), ('iAssist Line', 1), ('iStream', 2)]",26735,66.394,-37.8032893,144.9497951,0,Winter,False,1.07175,great smooth and lag free. the battery lasts more than a day and charges in one and a half hours.,True,66.394
ORD238840,ID1657117886,2022-08-29,Bakers,"[('Alcon 10', 1), ('Candle Inferno', 1)]",9380,77.794,-37.8116263,145.0067582,0,Winter,True,1.02979,great phone great phone,True,77.794
ORD229462,ID0589708344,2022-10-29,Thompson,"[('iAssist Line', 2), ('Universe Note', 1)]",7900,78.002,-37.8208189,144.9550615,25,Spring,True,1.14726,perfect would never know it's refurbished. phone is flawless and works perfectly.,True,104.00266666666666
ORD279093,ID0641029599,2022-01-28,Thompson,"[('iStream', 1), ('Alcon 10', 1), ('Thunder line', 1), ('Toshika 750', 1)]",15600,67.655,-37.810275,144.94273940000005,0,Summer,False,0.46502,"excellent excellent, thanks you.",True,67.655
ORD147190,ID0591392674,2022-12-22,Nickolson,"[('Thunder line', 2), ('Toshika 750', 2), ('Candle Inferno', 2), ('pearTV', 2)]",26480,73.484,-37.8198162,144.9603063,0,Summer,False,0.82422,so far the tablet works great. i got this for my daughter for christmas and she downloads games no problem. the 16gb is great i'm glad i purchased the larger storage capacity.,True,73.484
ORD345281,ID0506045571,2022-03-15,Thompson,"[('Alcon 10', 1), ('Toshika 750', 2), ('Olivia x460', 1)]",18815,48.546,-37.81112529999999,144.93695559999995,25,Autumn,True,0.90594,que es buen celular mas en usa es difícil su activación completa. buen celular pero no es compatible para la activación completa en usa..,False,64.728
ORD175805,ID1725216810,2022-11-09,Nickolson,"[('Toshika 750', 1), ('pearTV', 1)]",10630,53.158,-37.80597210000001,144.9646005,50,Spring,True,1.47104,loving it! so far i am loving this phone. only had it 2 days but very impressed. the battery life is outstanding. if you tried of alcons or olivia and want to try something new then i recommend this phone.,True,106.316
ORD407632,ID2588548693,2022-03-30,Nickolson,"[('Thunder line', 2), ('Olivia x460', 1), ('iAssist Line', 2)]",10035,33.04,-37.825537,144.9764598,50,Autumn,False,0.98297,"very nice smartphone. great camera feature. see photo. very nice smartphone. it takes great pictures which can be easily stored on the cloud. the camera feature is the best, in my opinion. long lasting battery. the phone is a bit pricey but is a bargain compared to the very high priced alcon.",True,66.08
ORD077993,ID0054396965,2022-05-28,Thompson,"[('Lucent 330S', 2), ('Universe Note', 2), ('iStream', 1), ('Thunder line', 1)]",11690,49.227,-37.80180670000001,144.9456149,25,Autumn,False,1.21637,the overall performance and picture quality i am pleased with the performance so far,True,65.636
ORD181161,ID2183290186,2022-06-19,Nickolson,"[('Olivia x460', 2), ('Toshika 750', 1), ('Lucent 330S', 2), ('Universe Note', 2)]",16130,40.406,-37.8074979,144.96289130000005,50,Winter,True,1.3671,"sd card slot, extremely fast, beautiful device best phone i have ever had, absolutely no complaints, and takes sd card",True,80.812
ORD384001,ID0780982646,2022-05-31,Thompson,"[('Toshika 750', 1), ('Alcon 10', 2), ('iAssist Line', 1), ('Thunder line', 2)]",28805,33.022,-37.8051001,144.9493409,50,Autumn,False,0.86637,she loves it great price for an unlocked smartphone. works well with t-mobile. good camera quality.,True,66.044
ORD482006,ID0291483633,2022-12-23,Thompson,"[('pearTV', 1), ('Universe Note', 2), ('Olivia x460', 1), ('Lucent 330S', 1)]",15665,39.846,-37.8189921,144.9538801,50,Summer,True,0.92387,not verizon they say but advertise as verizon says verizon but answered questions says is not verizon but att.,False,79.692
ORD234019,ID1985546061,2022-08-27,Nickolson,"[('pearTV', 2), ('Alcon 10', 1)]",21570,55.153,-37.8033228,144.9650493,0,Winter,False,1.74555,"i bought this hoping to get a responsive android streamer, but was disappointed with the performance and the ""4k"" that was somewhat limited. i decided to return this and get an nvidia shield, which offers more value, instead.",False,55.153
ORD235448,ID2948774583,2022-05-23,Nickolson,"[('iStream', 1), ('Universe Note', 2), ('Thunder line', 2)]",11410,51.791,-37.8080995,144.97115630000005,0,Autumn,False,1.17683,big probem with lumia 900. shuts down all the tine. took it many xp service people and told me problem with battery. have not used lumia 900 since i bought it because of problem,False,51.791
